Time, Heart Rate, Latitude, Longitude, Altitude (meters above sea level), Speed (meters/second), Heart Rate Variability (milliseconds), Calories Burned (kcal), Battery Level (%)
09/26/2018 19:17:53,74,0.0,0.0,0.0,0.0,,31,96
09/26/2018 19:17:54,74,0.0,0.0,0.0,0.0,,31,96
09/26/2018 19:17:55,74,0.0,0.0,0.0,0.0,,31,96
09/26/2018 19:17:56,74,0.0,0.0,0.0,0.0,,31,96
09/26/2018 19:17:57,74,0.0,0.0,0.0,0.0,,31,96
09/26/2018 19:17:58,73,0.0,0.0,0.0,0.0,,31,96
09/26/2018 19:17:59,73,0.0,0.0,0.0,0.0,,31,96
09/26/2018 19:18:01,73,0.0,0.0,0.0,0.0,,31,96
09/26/2018 19:18:03,74,0.0,0.0,0.0,0.0,,31,96
09/26/2018 19:18:03,74,0.0,0.0,0.0,0.0,,32,96
09/26/2018 19:18:04,74,0.0,0.0,0.0,0.0,,32,96
09/26/2018 19:18:05,75,0.0,0.0,0.0,0.0,,32,96
09/26/2018 19:18:05,75,0.0,0.0,0.0,0.0,,32,96
09/26/2018 19:18:06,76,0.0,0.0,0.0,0.0,,32,96
09/26/2018 19:18:07,77,0.0,0.0,0.0,0.0,,32,96
09/26/2018 19:18:08,77,0.0,0.0,0.0,0.0,,32,96
09/26/2018 19:18:10,77,0.0,0.0,0.0,0.0,,32,96
09/26/2018 19:18:10,78,0.0,0.0,0.0,0.0,,32,96
09/26/2018 19:18:11,79,0.0,0.0,0.0,0.0,,32,96
09/26/2018 19:18:12,79,0.0,0.0,0.0,0.0,,32,96
09/26/2018 19:18:13,79,0.0,0.0,0.0,0.0,,32,96
09/26/2018 19:18:14,80,0.0,0.0,0.0,0.0,,32,96
09/26/2018 19:18:15,80,0.0,0.0,0.0,0.0,,32,96
09/26/2018 19:18:16,81,0.0,0.0,0.0,0.0,,33,96
09/26/2018 19:18:17,82,0.0,0.0,0.0,0.0,,33,96
09/26/2018 19:18:18,83,0.0,0.0,0.0,0.0,,33,96
09/26/2018 19:18:20,83,0.0,0.0,0.0,0.0,,33,96
09/26/2018 19:18:20,84,0.0,0.0,0.0,0.0,,33,96
09/26/2018 19:18:21,84,0.0,0.0,0.0,0.0,,33,96
09/26/2018 19:18:22,83,0.0,0.0,0.0,0.0,,33,96
09/26/2018 19:18:23,83,0.0,0.0,0.0,0.0,,33,96
09/26/2018 19:18:24,84,0.0,0.0,0.0,0.0,,33,96
09/26/2018 19:18:25,83,0.0,0.0,0.0,0.0,,33,96
09/26/2018 19:18:26,83,0.0,0.0,0.0,0.0,,33,96
09/26/2018 19:18:27,81,0.0,0.0,0.0,0.0,,33,96
09/26/2018 19:18:28,80,0.0,0.0,0.0,0.0,,34,96
09/26/2018 19:18:29,80,0.0,0.0,0.0,0.0,,34,96
09/26/2018 19:18:30,77,0.0,0.0,0.0,0.0,,34,96
09/26/2018 19:18:31,76,0.0,0.0,0.0,0.0,,34,96
09/26/2018 19:18:32,76,0.0,0.0,0.0,0.0,,34,96
09/26/2018 19:18:34,76,0.0,0.0,0.0,0.0,,34,96
09/26/2018 19:18:34,76,0.0,0.0,0.0,0.0,,34,96
09/26/2018 19:18:35,76,0.0,0.0,0.0,0.0,,34,96
09/26/2018 19:18:36,77,0.0,0.0,0.0,0.0,,34,96
09/26/2018 19:18:37,78,0.0,0.0,0.0,0.0,,34,96
09/26/2018 19:18:39,78,0.0,0.0,0.0,0.0,,34,96
09/26/2018 19:18:40,78,0.0,0.0,0.0,0.0,,34,96
09/26/2018 19:18:41,78,0.0,0.0,0.0,0.0,,35,96
09/26/2018 19:18:42,78,0.0,0.0,0.0,0.0,,35,96
09/26/2018 19:18:43,78,0.0,0.0,0.0,0.0,,35,96
09/26/2018 19:18:44,78,0.0,0.0,0.0,0.0,,35,96
09/26/2018 19:18:44,78,0.0,0.0,0.0,0.0,,35,96
09/26/2018 19:18:45,79,0.0,0.0,0.0,0.0,,35,96
09/26/2018 19:18:46,80,0.0,0.0,0.0,0.0,,35,96
09/26/2018 19:18:47,80,0.0,0.0,0.0,0.0,,35,96
09/26/2018 19:18:48,80,0.0,0.0,0.0,0.0,,35,96
09/26/2018 19:18:49,80,0.0,0.0,0.0,0.0,,35,96
09/26/2018 19:18:50,79,0.0,0.0,0.0,0.0,,35,96
09/26/2018 19:18:51,78,0.0,0.0,0.0,0.0,,35,96
09/26/2018 19:18:52,77,0.0,0.0,0.0,0.0,,36,96
09/26/2018 19:18:53,73,0.0,0.0,0.0,0.0,,36,96
09/26/2018 19:18:54,73,0.0,0.0,0.0,0.0,,36,96
09/26/2018 19:18:55,73,0.0,0.0,0.0,0.0,,36,96
09/26/2018 19:18:56,73,0.0,0.0,0.0,0.0,,36,96
09/26/2018 19:18:57,73,0.0,0.0,0.0,0.0,,36,96
09/26/2018 19:18:58,74,0.0,0.0,0.0,0.0,,36,96
09/26/2018 19:18:59,75,0.0,0.0,0.0,0.0,,36,96
09/26/2018 19:19:00,75,0.0,0.0,0.0,0.0,,36,96
09/26/2018 19:19:02,75,0.0,0.0,0.0,0.0,,36,96
09/26/2018 19:19:02,76,0.0,0.0,0.0,0.0,,36,96
09/26/2018 19:19:03,76,0.0,0.0,0.0,0.0,,36,96
09/26/2018 19:19:05,77,0.0,0.0,0.0,0.0,,37,96
09/26/2018 19:19:06,78,0.0,0.0,0.0,0.0,,37,96
09/26/2018 19:19:06,78,0.0,0.0,0.0,0.0,,37,96
09/26/2018 19:19:07,78,0.0,0.0,0.0,0.0,,37,96
09/26/2018 19:19:08,79,0.0,0.0,0.0,0.0,,37,96
09/26/2018 19:19:09,79,0.0,0.0,0.0,0.0,,37,96
09/26/2018 19:19:10,79,0.0,0.0,0.0,0.0,,37,96
09/26/2018 19:19:11,79,0.0,0.0,0.0,0.0,,37,96
09/26/2018 19:19:12,78,0.0,0.0,0.0,0.0,,37,96
09/26/2018 19:19:13,78,0.0,0.0,0.0,0.0,,37,96
09/26/2018 19:19:14,77,0.0,0.0,0.0,0.0,,37,96
09/26/2018 19:19:15,77,0.0,0.0,0.0,0.0,,37,96
09/26/2018 19:19:17,77,0.0,0.0,0.0,0.0,,38,96
09/26/2018 19:19:18,77,0.0,0.0,0.0,0.0,,38,96
09/26/2018 19:19:20,78,0.0,0.0,0.0,0.0,,38,96
09/26/2018 19:19:21,78,0.0,0.0,0.0,0.0,,38,96
09/26/2018 19:19:21,79,0.0,0.0,0.0,0.0,,38,96
09/26/2018 19:19:21,79,0.0,0.0,0.0,0.0,,38,96
09/26/2018 19:19:22,79,0.0,0.0,0.0,0.0,,38,96
09/26/2018 19:19:23,79,0.0,0.0,0.0,0.0,,38,96
09/26/2018 19:19:25,78,0.0,0.0,0.0,0.0,,38,96
09/26/2018 19:19:25,78,0.0,0.0,0.0,0.0,,38,96
09/26/2018 19:19:26,79,0.0,0.0,0.0,0.0,,38,96
09/26/2018 19:19:27,79,0.0,0.0,0.0,0.0,,38,96
09/26/2018 19:19:28,79,0.0,0.0,0.0,0.0,,38,96
09/26/2018 19:19:29,79,0.0,0.0,0.0,0.0,,39,96
09/26/2018 19:19:30,78,0.0,0.0,0.0,0.0,,39,96
09/26/2018 19:19:31,78,0.0,0.0,0.0,0.0,,39,96
09/26/2018 19:19:32,78,0.0,0.0,0.0,0.0,,39,96
09/26/2018 19:19:33,78,0.0,0.0,0.0,0.0,,39,96
09/26/2018 19:19:35,76,0.0,0.0,0.0,0.0,,39,96
09/26/2018 19:19:35,76,0.0,0.0,0.0,0.0,,39,96
09/26/2018 19:19:36,76,0.0,0.0,0.0,0.0,,39,96
09/26/2018 19:19:37,77,0.0,0.0,0.0,0.0,,39,96
09/26/2018 19:19:38,77,0.0,0.0,0.0,0.0,,39,96
09/26/2018 19:19:39,77,0.0,0.0,0.0,0.0,,39,96
09/26/2018 19:19:40,77,0.0,0.0,0.0,0.0,,39,96
09/26/2018 19:19:41,77,0.0,0.0,0.0,0.0,,40,96
09/26/2018 19:19:42,77,0.0,0.0,0.0,0.0,,40,96
09/26/2018 19:19:43,77,0.0,0.0,0.0,0.0,,40,96
09/26/2018 19:19:44,76,0.0,0.0,0.0,0.0,,40,96
09/26/2018 19:19:46,76,0.0,0.0,0.0,0.0,,40,96
09/26/2018 19:19:47,76,0.0,0.0,0.0,0.0,,40,96
09/26/2018 19:19:47,77,0.0,0.0,0.0,0.0,,40,96
09/26/2018 19:19:48,77,0.0,0.0,0.0,0.0,,40,96
09/26/2018 19:19:50,77,0.0,0.0,0.0,0.0,,40,96
09/26/2018 19:19:50,77,0.0,0.0,0.0,0.0,,40,96
09/26/2018 19:19:53,77,0.0,0.0,0.0,0.0,,41,96
09/26/2018 19:19:54,77,0.0,0.0,0.0,0.0,,41,96
09/26/2018 19:19:54,77,0.0,0.0,0.0,0.0,,41,96
09/26/2018 19:19:55,77,0.0,0.0,0.0,0.0,,41,96
09/26/2018 19:19:55,77,0.0,0.0,0.0,0.0,,41,96
09/26/2018 19:19:56,77,0.0,0.0,0.0,0.0,,41,96
09/26/2018 19:19:58,77,0.0,0.0,0.0,0.0,,41,96
09/26/2018 19:19:59,77,0.0,0.0,0.0,0.0,,41,96
09/26/2018 19:20:00,77,0.0,0.0,0.0,0.0,,41,96
09/26/2018 19:20:00,77,0.0,0.0,0.0,0.0,,41,96
09/26/2018 19:20:01,76,0.0,0.0,0.0,0.0,,41,96
09/26/2018 19:20:02,75,0.0,0.0,0.0,0.0,,41,96
09/26/2018 19:20:03,75,0.0,0.0,0.0,0.0,,41,96
09/26/2018 19:20:04,75,0.0,0.0,0.0,0.0,,41,96
09/26/2018 19:20:06,75,0.0,0.0,0.0,0.0,,42,96
09/26/2018 19:20:06,74,0.0,0.0,0.0,0.0,,42,96
09/26/2018 19:20:07,74,0.0,0.0,0.0,0.0,,42,96
09/26/2018 19:20:09,74,0.0,0.0,0.0,0.0,,42,96
09/26/2018 19:20:09,73,0.0,0.0,0.0,0.0,,42,96
09/26/2018 19:20:10,73,0.0,0.0,0.0,0.0,,42,96
09/26/2018 19:20:11,73,0.0,0.0,0.0,0.0,,42,96
09/26/2018 19:20:12,74,0.0,0.0,0.0,0.0,,42,96
09/26/2018 19:20:14,74,0.0,0.0,0.0,0.0,,42,96
09/26/2018 19:20:15,74,0.0,0.0,0.0,0.0,,42,96
09/26/2018 19:20:15,74,0.0,0.0,0.0,0.0,,42,96
09/26/2018 19:20:16,74,0.0,0.0,0.0,0.0,,42,96
09/26/2018 19:20:17,74,0.0,0.0,0.0,0.0,,43,96
09/26/2018 19:20:18,75,0.0,0.0,0.0,0.0,,43,96
09/26/2018 19:20:19,75,0.0,0.0,0.0,0.0,,41,96
09/26/2018 19:20:20,75,0.0,0.0,0.0,0.0,,41,96
09/26/2018 19:20:21,76,0.0,0.0,0.0,0.0,,42,96
09/26/2018 19:20:22,77,0.0,0.0,0.0,0.0,,42,96
09/26/2018 19:20:23,77,0.0,0.0,0.0,0.0,,42,96
09/26/2018 19:20:24,78,0.0,0.0,0.0,0.0,,42,96
09/26/2018 19:20:25,79,0.0,0.0,0.0,0.0,,42,96
09/26/2018 19:20:26,79,0.0,0.0,0.0,0.0,,42,96
09/26/2018 19:20:27,81,0.0,0.0,0.0,0.0,,42,96
09/26/2018 19:20:28,82,0.0,0.0,0.0,0.0,,42,96
09/26/2018 19:20:29,83,0.0,0.0,0.0,0.0,,42,96
09/26/2018 19:20:30,83,0.0,0.0,0.0,0.0,,42,96
09/26/2018 19:20:32,84,0.0,0.0,0.0,0.0,,44,96
09/26/2018 19:20:33,87,0.0,0.0,0.0,0.0,,44,96
09/26/2018 19:20:33,87,0.0,0.0,0.0,0.0,,44,96
09/26/2018 19:20:34,87,0.0,0.0,0.0,0.0,,44,96
09/26/2018 19:20:35,87,0.0,0.0,0.0,0.0,,44,96
09/26/2018 19:20:37,88,0.0,0.0,0.0,0.0,,44,96
09/26/2018 19:20:38,89,0.0,0.0,0.0,0.0,,44,96
09/26/2018 19:20:39,89,0.0,0.0,0.0,0.0,,44,96
09/26/2018 19:20:39,89,0.0,0.0,0.0,0.0,,44,96
09/26/2018 19:20:40,88,0.0,0.0,0.0,0.0,,44,96
09/26/2018 19:20:41,88,0.0,0.0,0.0,0.0,,45,96
09/26/2018 19:20:42,88,0.0,0.0,0.0,0.0,,45,96
09/26/2018 19:20:44,87,0.0,0.0,0.0,0.0,,45,96
09/26/2018 19:20:45,87,0.0,0.0,0.0,0.0,,45,96
09/26/2018 19:20:45,88,0.0,0.0,0.0,0.0,,45,96
09/26/2018 19:20:46,88,0.0,0.0,0.0,0.0,,45,96
09/26/2018 19:20:47,86,0.0,0.0,0.0,0.0,,45,96
09/26/2018 19:20:48,84,0.0,0.0,0.0,0.0,,45,96
09/26/2018 19:20:49,82,0.0,0.0,0.0,0.0,,45,96
09/26/2018 19:20:50,80,0.0,0.0,0.0,0.0,,45,96
09/26/2018 19:20:51,80,0.0,0.0,0.0,0.0,,45,96
09/26/2018 19:20:52,79,0.0,0.0,0.0,0.0,,45,96
09/26/2018 19:20:53,77,0.0,0.0,0.0,0.0,,45,96
09/26/2018 19:20:55,76,0.0,0.0,0.0,0.0,,46,96
09/26/2018 19:20:55,76,0.0,0.0,0.0,0.0,,46,96
09/26/2018 19:20:56,76,0.0,0.0,0.0,0.0,,46,96
09/26/2018 19:20:58,76,0.0,0.0,0.0,0.0,,46,96
09/26/2018 19:20:59,76,0.0,0.0,0.0,0.0,,46,96
09/26/2018 19:20:59,77,0.0,0.0,0.0,0.0,,46,96
09/26/2018 19:21:00,77,0.0,0.0,0.0,0.0,,46,96
09/26/2018 19:21:01,75,0.0,0.0,0.0,0.0,,46,96
09/26/2018 19:21:02,74,0.0,0.0,0.0,0.0,,46,96
09/26/2018 19:21:03,74,0.0,0.0,0.0,0.0,,46,96
09/26/2018 19:21:05,73,0.0,0.0,0.0,0.0,,46,96
09/26/2018 19:21:05,70,0.0,0.0,0.0,0.0,,46,96
09/26/2018 19:21:06,70,0.0,0.0,0.0,0.0,,47,96
09/26/2018 19:21:08,71,0.0,0.0,0.0,0.0,,47,96
09/26/2018 19:21:09,71,0.0,0.0,0.0,0.0,,47,96
09/26/2018 19:21:09,72,0.0,0.0,0.0,0.0,,47,96
09/26/2018 19:21:10,72,0.0,0.0,0.0,0.0,,47,96
09/26/2018 19:21:11,72,0.0,0.0,0.0,0.0,,47,96
09/26/2018 19:21:12,73,0.0,0.0,0.0,0.0,,47,96
09/26/2018 19:21:13,73,0.0,0.0,0.0,0.0,,47,96
09/26/2018 19:21:14,73,0.0,0.0,0.0,0.0,,47,96
09/26/2018 19:21:16,73,0.0,0.0,0.0,0.0,,47,96
09/26/2018 19:21:17,73,0.0,0.0,0.0,0.0,,47,96
09/26/2018 19:21:18,72,0.0,0.0,0.0,0.0,,47,96
09/26/2018 19:21:18,70,0.0,0.0,0.0,0.0,,48,96
09/26/2018 19:21:20,70,0.0,0.0,0.0,0.0,,48,96
09/26/2018 19:21:21,71,0.0,0.0,0.0,0.0,,46,96
09/26/2018 19:21:21,72,0.0,0.0,0.0,0.0,,46,96
09/26/2018 19:21:22,72,0.0,0.0,0.0,0.0,,46,96
09/26/2018 19:21:23,72,0.0,0.0,0.0,0.0,,46,96
09/26/2018 19:21:24,70,0.0,0.0,0.0,0.0,,47,96
09/26/2018 19:21:25,69,0.0,0.0,0.0,0.0,,47,96
09/26/2018 19:21:26,69,0.0,0.0,0.0,0.0,,47,96
09/26/2018 19:21:27,69,0.0,0.0,0.0,0.0,,47,96
09/26/2018 19:21:28,70,0.0,0.0,0.0,0.0,,47,96
09/26/2018 19:21:30,70,0.0,0.0,0.0,0.0,,47,96
09/26/2018 19:21:31,69,0.0,0.0,0.0,0.0,,47,96
09/26/2018 19:21:32,69,0.0,0.0,0.0,0.0,,47,96
09/26/2018 19:21:32,69,0.0,0.0,0.0,0.0,,47,96
09/26/2018 19:21:33,70,0.0,0.0,0.0,0.0,,47,96
09/26/2018 19:21:34,70,0.0,0.0,0.0,0.0,,47,96
09/26/2018 19:21:35,70,0.0,0.0,0.0,0.0,,47,96
09/26/2018 19:21:36,70,0.0,0.0,0.0,0.0,,47,96
09/26/2018 19:21:37,72,0.0,0.0,0.0,0.0,,48,96
09/26/2018 19:21:38,73,0.0,0.0,0.0,0.0,,48,96
09/26/2018 19:21:39,76,0.0,0.0,0.0,0.0,,48,96
09/26/2018 19:21:40,77,0.0,0.0,0.0,0.0,,48,96
09/26/2018 19:21:41,77,0.0,0.0,0.0,0.0,,48,96
09/26/2018 19:21:42,77,0.0,0.0,0.0,0.0,,48,96
09/26/2018 19:21:43,77,0.0,0.0,0.0,0.0,,48,96
09/26/2018 19:21:44,77,0.0,0.0,0.0,0.0,,48,96
09/26/2018 19:21:46,77,0.0,0.0,0.0,0.0,,48,96
09/26/2018 19:21:47,78,0.0,0.0,0.0,0.0,,48,96
09/26/2018 19:21:47,77,0.0,0.0,0.0,0.0,,48,96
09/26/2018 19:21:48,76,0.0,0.0,0.0,0.0,,48,96
09/26/2018 19:21:49,76,0.0,0.0,0.0,0.0,,49,96
09/26/2018 19:21:50,76,0.0,0.0,0.0,0.0,,49,96
09/26/2018 19:21:51,76,0.0,0.0,0.0,0.0,,49,96
09/26/2018 19:21:52,75,0.0,0.0,0.0,0.0,,49,96
09/26/2018 19:21:53,75,0.0,0.0,0.0,0.0,,49,96
09/26/2018 19:21:55,75,0.0,0.0,0.0,0.0,,49,96
09/26/2018 19:21:56,75,0.0,0.0,0.0,0.0,,49,96
09/26/2018 19:21:57,75,0.0,0.0,0.0,0.0,,49,96
09/26/2018 19:21:57,75,0.0,0.0,0.0,0.0,,49,96
09/26/2018 19:21:59,76,0.0,0.0,0.0,0.0,,49,96
09/26/2018 19:22:00,76,0.0,0.0,0.0,0.0,,49,96
09/26/2018 19:22:01,76,0.0,0.0,0.0,0.0,,50,96
09/26/2018 19:22:02,76,0.0,0.0,0.0,0.0,,50,96
09/26/2018 19:22:02,78,0.0,0.0,0.0,0.0,,50,96
09/26/2018 19:22:04,78,0.0,0.0,0.0,0.0,,50,96
09/26/2018 19:22:05,81,0.0,0.0,0.0,0.0,,50,96
09/26/2018 19:22:06,81,0.0,0.0,0.0,0.0,,50,96
09/26/2018 19:22:06,81,0.0,0.0,0.0,0.0,,50,96
09/26/2018 19:22:07,82,0.0,0.0,0.0,0.0,,50,96
09/26/2018 19:22:08,82,0.0,0.0,0.0,0.0,,50,96
09/26/2018 19:22:09,82,0.0,0.0,0.0,0.0,,50,96
09/26/2018 19:22:10,82,0.0,0.0,0.0,0.0,,50,96
09/26/2018 19:22:11,82,0.0,0.0,0.0,0.0,,50,96
09/26/2018 19:22:13,82,0.0,0.0,0.0,0.0,,50,96
09/26/2018 19:22:14,80,0.0,0.0,0.0,0.0,,51,96
09/26/2018 19:22:14,78,0.0,0.0,0.0,0.0,,51,96
09/26/2018 19:22:15,77,0.0,0.0,0.0,0.0,,51,96
09/26/2018 19:22:17,77,0.0,0.0,0.0,0.0,,51,96
09/26/2018 19:22:18,77,0.0,0.0,0.0,0.0,,51,96
09/26/2018 19:22:18,77,0.0,0.0,0.0,0.0,,51,96
09/26/2018 19:22:19,77,0.0,0.0,0.0,0.0,,51,96
09/26/2018 19:22:20,77,0.0,0.0,0.0,0.0,,51,96
09/26/2018 19:22:21,77,0.0,0.0,0.0,0.0,,51,96
09/26/2018 19:22:22,77,0.0,0.0,0.0,0.0,,51,96
09/26/2018 19:22:23,76,0.0,0.0,0.0,0.0,,51,96
09/26/2018 19:22:24,76,0.0,0.0,0.0,0.0,,51,96
09/26/2018 19:22:25,76,0.0,0.0,0.0,0.0,,51,96
09/26/2018 19:22:26,76,0.0,0.0,0.0,0.0,,51,96
09/26/2018 19:22:27,76,0.0,0.0,0.0,0.0,,52,96
09/26/2018 19:22:28,76,0.0,0.0,0.0,0.0,,52,96
09/26/2018 19:22:29,77,0.0,0.0,0.0,0.0,,52,96
09/26/2018 19:22:30,78,0.0,0.0,0.0,0.0,,52,96
09/26/2018 19:22:31,78,0.0,0.0,0.0,0.0,,52,96
09/26/2018 19:22:32,78,0.0,0.0,0.0,0.0,,52,96
09/26/2018 19:22:34,79,0.0,0.0,0.0,0.0,,52,96
09/26/2018 19:22:36,79,0.0,0.0,0.0,0.0,,52,96
09/26/2018 19:22:36,79,0.0,0.0,0.0,0.0,,52,96
09/26/2018 19:22:37,79,0.0,0.0,0.0,0.0,,52,96
09/26/2018 19:22:37,79,0.0,0.0,0.0,0.0,,52,96
09/26/2018 19:22:38,80,0.0,0.0,0.0,0.0,,52,96
09/26/2018 19:22:39,80,0.0,0.0,0.0,0.0,,53,96
09/26/2018 19:22:40,80,0.0,0.0,0.0,0.0,,53,96
09/26/2018 19:22:41,80,0.0,0.0,0.0,0.0,,53,96
09/26/2018 19:22:42,81,0.0,0.0,0.0,0.0,,53,96
09/26/2018 19:22:43,81,0.0,0.0,0.0,0.0,,53,96
09/26/2018 19:22:44,81,0.0,0.0,0.0,0.0,,53,96
09/26/2018 19:22:45,81,0.0,0.0,0.0,0.0,,53,96
09/26/2018 19:22:46,81,0.0,0.0,0.0,0.0,,53,96
09/26/2018 19:22:48,81,0.0,0.0,0.0,0.0,,53,96
09/26/2018 19:22:48,80,0.0,0.0,0.0,0.0,,53,96
09/26/2018 19:22:50,80,0.0,0.0,0.0,0.0,,53,96
09/26/2018 19:22:52,80,0.0,0.0,0.0,0.0,,54,96
09/26/2018 19:22:54,80,0.0,0.0,0.0,0.0,,54,96
09/26/2018 19:22:54,80,0.0,0.0,0.0,0.0,,54,96
09/26/2018 19:22:55,79,0.0,0.0,0.0,0.0,,54,96
09/26/2018 19:22:55,79,0.0,0.0,0.0,0.0,,54,96
09/26/2018 19:22:56,79,0.0,0.0,0.0,0.0,,54,96
09/26/2018 19:22:57,79,0.0,0.0,0.0,0.0,,54,96
09/26/2018 19:22:58,79,0.0,0.0,0.0,0.0,,54,96
09/26/2018 19:22:58,79,0.0,0.0,0.0,0.0,,54,96
09/26/2018 19:22:59,79,0.0,0.0,0.0,0.0,,54,96
09/26/2018 19:23:00,79,0.0,0.0,0.0,0.0,,54,96
09/26/2018 19:23:01,79,0.0,0.0,0.0,0.0,,54,96
09/26/2018 19:23:02,79,0.0,0.0,0.0,0.0,,54,96
09/26/2018 19:23:03,79,0.0,0.0,0.0,0.0,,54,96
09/26/2018 19:23:04,79,0.0,0.0,0.0,0.0,,54,96
09/26/2018 19:23:05,79,0.0,0.0,0.0,0.0,,55,96
09/26/2018 19:23:06,79,0.0,0.0,0.0,0.0,,55,96
09/26/2018 19:23:07,79,0.0,0.0,0.0,0.0,,55,96
09/26/2018 19:23:08,80,0.0,0.0,0.0,0.0,,55,96
09/26/2018 19:23:09,80,0.0,0.0,0.0,0.0,,55,96
09/26/2018 19:23:10,80,0.0,0.0,0.0,0.0,,55,96
09/26/2018 19:23:11,79,0.0,0.0,0.0,0.0,,55,96
09/26/2018 19:23:13,79,0.0,0.0,0.0,0.0,,55,96
09/26/2018 19:23:15,79,0.0,0.0,0.0,0.0,,55,96
09/26/2018 19:23:15,78,0.0,0.0,0.0,0.0,,55,96
09/26/2018 19:23:15,78,0.0,0.0,0.0,0.0,,55,96
09/26/2018 19:23:17,78,0.0,0.0,0.0,0.0,,56,96
09/26/2018 19:23:17,78,0.0,0.0,0.0,0.0,,56,96
09/26/2018 19:23:18,77,0.0,0.0,0.0,0.0,,56,96
09/26/2018 19:23:19,76,0.0,0.0,0.0,0.0,,56,96
09/26/2018 19:23:20,76,0.0,0.0,0.0,0.0,,56,96
09/26/2018 19:23:21,76,0.0,0.0,0.0,0.0,,56,96
09/26/2018 19:23:22,76,0.0,0.0,0.0,0.0,,56,96
09/26/2018 19:23:23,76,0.0,0.0,0.0,0.0,,56,96
09/26/2018 19:23:24,76,0.0,0.0,0.0,0.0,,56,96
09/26/2018 19:23:25,76,0.0,0.0,0.0,0.0,,56,96
09/26/2018 19:23:26,76,0.0,0.0,0.0,0.0,,56,96
09/26/2018 19:23:27,76,0.0,0.0,0.0,0.0,,56,96
09/26/2018 19:23:28,76,0.0,0.0,0.0,0.0,,56,96
09/26/2018 19:23:29,76,0.0,0.0,0.0,0.0,,57,96
09/26/2018 19:23:30,76,0.0,0.0,0.0,0.0,,57,96
09/26/2018 19:23:32,76,0.0,0.0,0.0,0.0,,57,96
09/26/2018 19:23:33,77,0.0,0.0,0.0,0.0,,57,96
09/26/2018 19:23:33,77,0.0,0.0,0.0,0.0,,57,96
09/26/2018 19:23:35,77,0.0,0.0,0.0,0.0,,57,96
09/26/2018 19:23:35,77,0.0,0.0,0.0,0.0,,57,96
09/26/2018 19:23:36,77,0.0,0.0,0.0,0.0,,57,96
09/26/2018 19:23:37,77,0.0,0.0,0.0,0.0,,57,96
09/26/2018 19:23:38,76,0.0,0.0,0.0,0.0,,57,96
09/26/2018 19:23:39,76,0.0,0.0,0.0,0.0,,57,96
09/26/2018 19:23:40,76,0.0,0.0,0.0,0.0,,57,96
09/26/2018 19:23:42,76,0.0,0.0,0.0,0.0,,58,96
09/26/2018 19:23:43,76,0.0,0.0,0.0,0.0,,58,96
09/26/2018 19:23:43,77,0.0,0.0,0.0,0.0,,58,96
09/26/2018 19:23:44,78,0.0,0.0,0.0,0.0,,58,96
09/26/2018 19:23:45,78,0.0,0.0,0.0,0.0,,58,96
09/26/2018 19:23:46,79,0.0,0.0,0.0,0.0,,58,96
09/26/2018 19:23:47,79,0.0,0.0,0.0,0.0,,58,96
09/26/2018 19:23:48,78,0.0,0.0,0.0,0.0,,58,96
09/26/2018 19:23:49,77,0.0,0.0,0.0,0.0,,58,96
09/26/2018 19:23:50,77,0.0,0.0,0.0,0.0,,58,96
09/26/2018 19:23:52,77,0.0,0.0,0.0,0.0,,58,96
09/26/2018 19:23:54,77,0.0,0.0,0.0,0.0,,58,96
09/26/2018 19:23:55,77,0.0,0.0,0.0,0.0,,59,96
09/26/2018 19:23:56,77,0.0,0.0,0.0,0.0,,59,96
09/26/2018 19:23:56,77,0.0,0.0,0.0,0.0,,59,96
09/26/2018 19:23:56,77,0.0,0.0,0.0,0.0,,59,96
09/26/2018 19:23:57,77,0.0,0.0,0.0,0.0,,59,96
09/26/2018 19:23:58,74,0.0,0.0,0.0,0.0,,59,96
09/26/2018 19:23:59,74,0.0,0.0,0.0,0.0,,59,96
09/26/2018 19:24:00,74,0.0,0.0,0.0,0.0,,59,96
09/26/2018 19:24:01,74,0.0,0.0,0.0,0.0,,59,96
09/26/2018 19:24:02,74,0.0,0.0,0.0,0.0,,59,96
09/26/2018 19:24:03,74,0.0,0.0,0.0,0.0,,59,96
09/26/2018 19:24:05,74,0.0,0.0,0.0,0.0,,59,96
09/26/2018 19:24:05,74,0.0,0.0,0.0,0.0,,59,96
09/26/2018 19:24:06,74,0.0,0.0,0.0,0.0,,59,96
09/26/2018 19:24:07,74,0.0,0.0,0.0,0.0,,60,96
09/26/2018 19:24:08,74,0.0,0.0,0.0,0.0,,60,96
09/26/2018 19:24:09,74,0.0,0.0,0.0,0.0,,60,96
09/26/2018 19:24:11,74,0.0,0.0,0.0,0.0,,60,96
09/26/2018 19:24:12,74,0.0,0.0,0.0,0.0,,60,96
09/26/2018 19:24:12,75,0.0,0.0,0.0,0.0,,60,96
09/26/2018 19:24:13,76,0.0,0.0,0.0,0.0,,60,96
09/26/2018 19:24:14,76,0.0,0.0,0.0,0.0,,60,96
09/26/2018 19:24:15,76,0.0,0.0,0.0,0.0,,60,96
09/26/2018 19:24:16,77,0.0,0.0,0.0,0.0,,60,96
09/26/2018 19:24:17,77,0.0,0.0,0.0,0.0,,60,96
09/26/2018 19:24:18,77,0.0,0.0,0.0,0.0,,60,96
